From ERCOT historic data.  No screening or filtering applied.  Data looks good though from basic time series plot (2019),,,,
There is 1 hour of missing demand (2016,11,7,6) which is filled with linear interpolation,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2019,2,2,13,32490.028868
2019,2,2,14,33885.30285
2019,2,2,15,35211.125798
2019,2,2,16,36306.528513
2019,2,2,17,36819.779907
2019,2,2,18,36774.946154000005
2019,2,2,19,36229.189563
2019,2,2,20,35556.053187
2019,2,2,21,34945.42705
2019,2,2,22,34705.57346
2019,2,2,23,34667.729042
2019,2,2,24,35220.125183
2019,2,3,1,36456.495545
2019,2,3,2,36340.241849
2019,2,3,3,35839.806543
2019,2,3,4,35099.57625
2019,2,3,5,33841.958595
2019,2,3,6,32364.128494999997
2019,2,3,7,30890.765212000002
2019,2,3,8,29801.243262
2019,2,3,9,29237.793835000004
2019,2,3,10,28875.831576
2019,2,3,11,28859.881101
2019,2,3,12,29274.167873000002
2019,2,3,13,30157.801310000003
2019,2,3,14,31277.933706
2019,2,3,15,32673.080857
2019,2,3,16,33971.025385
2019,2,3,17,34743.38921
2019,2,3,18,35236.33311
2019,2,3,19,35320.179511
2019,2,3,20,35448.81511
2019,2,3,21,35503.001694
2019,2,3,22,35651.624893
2019,2,3,23,35930.437938999996
2019,2,3,24,36016.594369
2019,2,4,1,36883.850626
2019,2,4,2,36885.596384
2019,2,4,3,36356.016842000005
2019,2,4,4,35889.841395999996
2019,2,4,5,34302.808975
2019,2,4,6,31883.406856
2019,2,4,7,30092.262247000002
2019,2,4,8,28995.519395
2019,2,4,9,28443.883577999997
2019,2,4,10,28439.736901999997
2019,2,4,11,28979.144555000003
2019,2,4,12,31021.996631
2019,2,4,13,34580.884382
2019,2,4,14,36102.531009
2019,2,4,15,36217.872477
2019,2,4,16,36834.19221
2019,2,4,17,37382.842445
2019,2,4,18,37779.125174
2019,2,4,19,38223.288023
2019,2,4,20,38618.009131
2019,2,4,21,38791.378349
2019,2,4,22,38791.855795999996
2019,2,4,23,38892.985835
2019,2,4,24,39089.684742000005
2019,2,5,1,40485.960322000006
2019,2,5,2,40607.138281
2019,2,5,3,39694.451687
2019,2,5,4,38101.718041
2019,2,5,5,35586.129142000005
2019,2,5,6,32883.031837
2019,2,5,7,31016.661427999996
2019,2,5,8,29884.455437
2019,2,5,9,29341.191485000003
2019,2,5,10,29094.698020999997
2019,2,5,11,29601.559538999998
2019,2,5,12,31559.728651999998
2019,2,5,13,35193.83175
2019,2,5,14,36740.59583
2019,2,5,15,36716.928773
2019,2,5,16,37231.312131
2019,2,5,17,37940.101702
2019,2,5,18,38400.633923
2019,2,5,19,38670.812549
2019,2,5,20,39089.661427
2019,2,5,21,39181.392588999995
2019,2,5,22,39194.721892
2019,2,5,23,39119.334488
2019,2,5,24,39211.491659
2019,2,6,1,40563.982238
2019,2,6,2,40634.594751
2019,2,6,3,39733.330988
2019,2,6,4,38239.131566000004
2019,2,6,5,35936.641124
2019,2,6,6,33261.306964999996
2019,2,6,7,31459.112460000004
2019,2,6,8,30294.046045
2019,2,6,9,29668.976287
2019,2,6,10,29522.536270999997
2019,2,6,11,29999.305042
2019,2,6,12,31909.431474
2019,2,6,13,35397.22666
2019,2,6,14,36912.84448
2019,2,6,15,36932.2601
2019,2,6,16,37673.3924
2019,2,6,17,38504.563604
2019,2,6,18,39121.980338
2019,2,6,19,39640.686226
2019,2,6,20,40205.903314999996
2019,2,6,21,40214.171355
2019,2,6,22,40331.658894
2019,2,6,23,40385.00593
2019,2,6,24,40556.060221
2019,2,7,1,41660.140499
2019,2,7,2,41660.254432
2019,2,7,3,40883.907607
2019,2,7,4,39323.171463
2019,2,7,5,36738.656427999995
2019,2,7,6,34116.439211000004
2019,2,7,7,32142.362134
2019,2,7,8,31007.225863
2019,2,7,9,30408.474879
2019,2,7,10,30169.54171
2019,2,7,11,30598.861213
2019,2,7,12,32268.554357999998
2019,2,7,13,35643.087673
2019,2,7,14,37230.73985
2019,2,7,15,37830.329093
2019,2,7,16,38883.326010000004
2019,2,7,17,39998.669301999995
2019,2,7,18,40557.648264999996
2019,2,7,19,40368.754858
2019,2,7,20,40140.269223
2019,2,7,21,39689.955338
2019,2,7,22,39397.112286
2019,2,7,23,39784.103445
2019,2,7,24,41078.317924
2019,2,8,1,43866.347312
2019,2,8,2,45020.718307999996
2019,2,8,3,45361.418661
2019,2,8,4,44699.602589999995
2019,2,8,5,43102.646009
2019,2,8,6,41556.154966
2019,2,8,7,40658.697616000005
2019,2,8,8,40525.596526
2019,2,8,9,40948.542176
2019,2,8,10,41797.883798
2019,2,8,11,43456.229472000006
2019,2,8,12,46785.755901
2019,2,8,13,51649.183644
2019,2,8,14,53731.263949
2019,2,8,15,53581.557713
2019,2,8,16,53723.470158000004
2019,2,8,17,53044.393423
2019,2,8,18,52413.19177
2019,2,8,19,51610.602173
2019,2,8,20,51186.345841
2019,2,8,21,50763.6165
2019,2,8,22,50701.549755
2019,2,8,23,51346.694634
2019,2,8,24,52476.570894
2019,2,9,1,53645.522568
2019,2,9,2,53314.379231
2019,2,9,3,52495.362693
2019,2,9,4,51199.240433
2019,2,9,5,49300.502435
2019,2,9,6,47318.843311000004
2019,2,9,7,45830.47225
2019,2,9,8,44937.795286
2019,2,9,9,44317.828754
2019,2,9,10,44142.80193
2019,2,9,11,44493.646538
2019,2,9,12,45484.962645
2019,2,9,13,47073.388675
2019,2,9,14,48714.504604
2019,2,9,15,50051.337851
2019,2,9,16,50938.841944
2019,2,9,17,51300.05532
2019,2,9,18,50760.666410000005
2019,2,9,19,49789.372688
2019,2,9,20,48915.670857
2019,2,9,21,48315.664997
2019,2,9,22,48124.865783999994
2019,2,9,23,48328.688458
2019,2,9,24,49113.562276
2019,2,10,1,50378.799137
2019,2,10,2,50181.59959
2019,2,10,3,49491.724044999995
2019,2,10,4,48387.392724
2019,2,10,5,46541.30175
2019,2,10,6,44765.317275
2019,2,10,7,43315.132834
2019,2,10,8,42340.897402999995
2019,2,10,9,41678.322495
2019,2,10,10,41310.107260000004
2019,2,10,11,41389.056410000005
2019,2,10,12,41951.857339
2019,2,10,13,42943.636974
2019,2,10,14,43974.379777999995
2019,2,10,15,44936.301382
2019,2,10,16,45465.633432999995
2019,2,10,17,45135.654124
2019,2,10,18,44401.110804
2019,2,10,19,43467.379737999996
2019,2,10,20,42574.617566
2019,2,10,21,41755.549788
2019,2,10,22,41388.422025
2019,2,10,23,41479.626981
2019,2,10,24,42318.642685
2019,2,11,1,43784.921826
2019,2,11,2,43970.846702999996
2019,2,11,3,43204.36167
2019,2,11,4,41800.15591
2019,2,11,5,39449.319457
2019,2,11,6,37030.844527
2019,2,11,7,35369.301656999996
2019,2,11,8,34506.887028
2019,2,11,9,34072.44075
2019,2,11,10,34089.000564999995
2019,2,11,11,35045.597035
2019,2,11,12,37511.596645
2019,2,11,13,41026.163473
2019,2,11,14,42184.584463
2019,2,11,15,41585.073377
2019,2,11,16,41427.285710000004
2019,2,11,17,41126.666101999996
2019,2,11,18,40826.678213
2019,2,11,19,40568.451268000004
2019,2,11,20,40116.337201999995
2019,2,11,21,39779.957464
2019,2,11,22,39586.049595
2019,2,11,23,39736.974075
2019,2,11,24,40422.184607
2019,2,12,1,41618.697356
2019,2,12,2,41684.740369
2019,2,12,3,40889.225989
2019,2,12,4,39260.653632
2019,2,12,5,36924.729327
2019,2,12,6,34541.068523
2019,2,12,7,32946.897866
2019,2,12,8,32106.183821
2019,2,12,9,32067.348821
2019,2,12,10,32252.907273
2019,2,12,11,33301.665406
2019,2,12,12,36278.504522
2019,2,12,13,40757.441103
2019,2,12,14,42441.663667
2019,2,12,15,41659.638015
2019,2,12,16,40868.508408
2019,2,12,17,40049.255252999996
2019,2,12,18,39071.244299
2019,2,12,19,38123.425704
2019,2,12,20,37448.941755
2019,2,12,21,36810.353219
2019,2,12,22,36392.549042
2019,2,12,23,36509.076405
2019,2,12,24,37114.831977
2019,2,13,1,39494.541498
2019,2,13,2,40967.699622
2019,2,13,3,41457.253767
2019,2,13,4,41051.133459
2019,2,13,5,39554.709631
2019,2,13,6,37946.664394
2019,2,13,7,37060.010977
2019,2,13,8,37034.946108
2019,2,13,9,37393.09367
2019,2,13,10,38290.710347
2019,2,13,11,39957.839179
2019,2,13,12,43480.167662
2019,2,13,13,48392.3735
2019,2,13,14,49543.945813
2019,2,13,15,47227.891446
2019,2,13,16,44492.721958999995
2019,2,13,17,42265.084287
2019,2,13,18,40390.302491
2019,2,13,19,38900.452732
2019,2,13,20,38179.100481
2019,2,13,21,37629.236723
2019,2,13,22,37457.827773000005
2019,2,13,23,37813.40862
2019,2,13,24,38611.169938
2019,2,14,1,40761.917744
2019,2,14,2,41514.592161
2019,2,14,3,41213.224762
2019,2,14,4,40119.401499
2019,2,14,5,37940.141802
2019,2,14,6,35674.41408
2019,2,14,7,34228.536892000004
2019,2,14,8,33391.027582
2019,2,14,9,33045.281528
2019,2,14,10,33094.706266
2019,2,14,11,34039.931666000004
2019,2,14,12,36592.482904000004
2019,2,14,13,40444.428583999994
2019,2,14,14,41212.51988
2019,2,14,15,40110.041141
2019,2,14,16,39245.689289999995
2019,2,14,17,38350.972077
2019,2,14,18,37559.287071
2019,2,14,19,36914.081665
2019,2,14,20,36799.491072000004
2019,2,14,21,36642.899511
2019,2,14,22,36521.708257
2019,2,14,23,36490.254026999995
2019,2,14,24,36504.751958999994
2019,2,15,1,37769.273316000006
2019,2,15,2,38078.275474
2019,2,15,3,37441.974906
2019,2,15,4,36206.2025
2019,2,15,5,34052.037417
2019,2,15,6,31814.014709
2019,2,15,7,30317.723925
2019,2,15,8,29575.122030000002
2019,2,15,9,29174.218995
2019,2,15,10,29236.15736
2019,2,15,11,30024.916704000003
2019,2,15,12,32274.869869
2019,2,15,13,35888.886442
2019,2,15,14,37320.907645
2019,2,15,15,37305.219369
2019,2,15,16,37341.243465
2019,2,15,17,37516.875926
2019,2,15,18,37668.207467
2019,2,15,19,37859.901854
2019,2,15,20,38415.775449
2019,2,15,21,38671.390668
2019,2,15,22,38725.927279
2019,2,15,23,38665.177148
2019,2,15,24,38457.806406
2019,2,16,1,39208.414742
2019,2,16,2,39281.093531
2019,2,16,3,38604.251001
2019,2,16,4,37741.177198000005
2019,2,16,5,36394.595322
2019,2,16,6,34904.114634
2019,2,16,7,33643.357091000005
2019,2,16,8,32966.814875
2019,2,16,9,32709.593505
2019,2,16,10,32726.192144
2019,2,16,11,33230.448251999995
2019,2,16,12,34262.947933999996
2019,2,16,13,36061.591042
2019,2,16,14,38057.666946
2019,2,16,15,40008.262306
2019,2,16,16,41281.9093
2019,2,16,17,41946.267698
2019,2,16,18,41894.988307
2019,2,16,19,41342.598961
2019,2,16,20,40598.869854000004
2019,2,16,21,39931.843447
2019,2,16,22,39452.738786
2019,2,16,23,39346.848210000004
2019,2,16,24,39809.985541
2019,2,17,1,40864.315237
2019,2,17,2,41032.658057
2019,2,17,3,40348.284034
2019,2,17,4,39428.53405
2019,2,17,5,37861.592973
2019,2,17,6,36091.08961
2019,2,17,7,34561.947299
2019,2,17,8,33433.249186
2019,2,17,9,32840.93671
2019,2,17,10,32604.155486
2019,2,17,11,32736.476176
2019,2,17,12,33357.365146
2019,2,17,13,34478.158185
2019,2,17,14,35853.121652999995
2019,2,17,15,37465.11453
2019,2,17,16,38693.232387000004
2019,2,17,17,38756.419691
2019,2,17,18,37887.596906
2019,2,17,19,37030.481209
2019,2,17,20,36244.61265
2019,2,17,21,35456.313552
2019,2,17,22,35014.350913999995
2019,2,17,23,35301.239893
2019,2,17,24,36193.486543
2019,2,18,1,38357.160358
2019,2,18,2,39525.168194
2019,2,18,3,39544.112036
2019,2,18,4,39136.132323000005
2019,2,18,5,37825.638403
2019,2,18,6,36211.356405
2019,2,18,7,35150.071693
2019,2,18,8,34657.898345
2019,2,18,9,34823.753441
2019,2,18,10,35406.329031
2019,2,18,11,36806.444856
2019,2,18,12,39592.681935
2019,2,18,13,43356.16652
2019,2,18,14,45517.590381
2019,2,18,15,46090.079112
2019,2,18,16,46084.715467
2019,2,18,17,45388.948874
2019,2,18,18,44254.130928
2019,2,18,19,42996.188795
2019,2,18,20,42013.135354000005
2019,2,18,21,41243.65532
2019,2,18,22,40995.594583
2019,2,18,23,41424.963083999995
2019,2,18,24,42629.079764
2019,2,19,1,45045.949075
2019,2,19,2,45995.375438999996
2019,2,19,3,45579.204212
2019,2,19,4,44270.237203
2019,2,19,5,42016.213438
2019,2,19,6,39860.663063
2019,2,19,7,38513.445545
2019,2,19,8,37876.141627
2019,2,19,9,37547.424268
2019,2,19,10,37654.765127
2019,2,19,11,38640.969624
2019,2,19,12,41346.329463
2019,2,19,13,45506.06641
2019,2,19,14,47055.449741000004
2019,2,19,15,46857.892561
2019,2,19,16,47269.717274
2019,2,19,17,47749.833771
2019,2,19,18,47743.368181
2019,2,19,19,47489.359251999995
2019,2,19,20,47213.529455
2019,2,19,21,46792.236552999995
2019,2,19,22,46665.836901
2019,2,19,23,47218.220729
2019,2,19,24,48180.971381
2019,2,20,1,49447.803455
2019,2,20,2,49358.211723
2019,2,20,3,48376.106068
2019,2,20,4,46574.520254
2019,2,20,5,43748.243054
2019,2,20,6,41307.061566000004
2019,2,20,7,39829.817706
2019,2,20,8,39134.101035
2019,2,20,9,38958.837306
2019,2,20,10,39456.686067
2019,2,20,11,40836.561219999996
2019,2,20,12,43714.710125
2019,2,20,13,47886.525007
2019,2,20,14,48944.757527
2019,2,20,15,47487.894941000006
2019,2,20,16,45648.483784
2019,2,20,17,43653.062631
2019,2,20,18,41538.573681
2019,2,20,19,39705.708656
2019,2,20,20,38440.511952999994
2019,2,20,21,37400.654146
2019,2,20,22,36870.352884
2019,2,20,23,36929.17706
2019,2,20,24,37626.336565
2019,2,21,1,39811.126205
2019,2,21,2,41089.395119
2019,2,21,3,41081.236564
2019,2,21,4,40234.813252
2019,2,21,5,38438.114755
2019,2,21,6,36575.505372
2019,2,21,7,35306.699738999996
2019,2,21,8,34809.409557
2019,2,21,9,34727.918212
2019,2,21,10,34977.309676
2019,2,21,11,35961.663064
2019,2,21,12,38582.489385
2019,2,21,13,42484.447708
2019,2,21,14,43500.212172
2019,2,21,15,43023.731164
2019,2,21,16,42987.22121
2019,2,21,17,42990.002551
2019,2,21,18,42733.379929
2019,2,21,19,42136.669031
2019,2,21,20,41758.736999
2019,2,21,21,41012.379442000005
2019,2,21,22,40613.992154
2019,2,21,23,41110.963233999995
2019,2,21,24,41990.262418
2019,2,22,1,43541.740676
2019,2,22,2,43862.669768
2019,2,22,3,43171.565344999995
2019,2,22,4,41601.656358
2019,2,22,5,39168.288694999996
2019,2,22,6,36932.241447
2019,2,22,7,35337.989084
2019,2,22,8,34495.097768
2019,2,22,9,34194.774313
2019,2,22,10,34263.790839
2019,2,22,11,35193.392379000004
2019,2,22,12,37668.015672
2019,2,22,13,41213.355258999996
2019,2,22,14,42367.855363999995
2019,2,22,15,42000.650388
2019,2,22,16,41851.125016000005
2019,2,22,17,41698.010565
2019,2,22,18,41298.044331
2019,2,22,19,40797.865031
2019,2,22,20,40350.175011
2019,2,22,21,39961.29308
2019,2,22,22,39651.379262
2019,2,22,23,39640.645425
2019,2,22,24,39981.369937
2019,2,23,1,40629.99181
2019,2,23,2,40585.864661
2019,2,23,3,39866.780169
2019,2,23,4,38796.639763
2019,2,23,5,37178.212302
2019,2,23,6,35463.622213999995
2019,2,23,7,33919.667073000004
2019,2,23,8,32999.649933
2019,2,23,9,32414.776341000004
2019,2,23,10,32095.954113
2019,2,23,11,32276.981041000003
2019,2,23,12,33127.510981
2019,2,23,13,34535.029704
2019,2,23,14,35690.569656
2019,2,23,15,36937.019618
2019,2,23,16,37744.714256
2019,2,23,17,38013.708416
2019,2,23,18,37625.031499000004
2019,2,23,19,36845.268793
2019,2,23,20,36251.674608
2019,2,23,21,35676.753029
2019,2,23,22,35336.469436
2019,2,23,23,35163.680931
2019,2,23,24,35221.47878
2019,2,24,1,36217.307652999996
2019,2,24,2,36829.00005
2019,2,24,3,36477.638251
2019,2,24,4,35934.428414999995
2019,2,24,5,35000.212931
2019,2,24,6,33958.731552
2019,2,24,7,33071.413200999996
2019,2,24,8,32550.786834
2019,2,24,9,32500.163004
2019,2,24,10,32849.35411
2019,2,24,11,33559.563566000004
2019,2,24,12,34890.501076
2019,2,24,13,36699.592593
2019,2,24,14,38146.417988
2019,2,24,15,38787.620178
2019,2,24,16,38637.405731
2019,2,24,17,37687.371438999995
2019,2,24,18,36543.009623000005
2019,2,24,19,35517.407308
2019,2,24,20,34664.740914999995
2019,2,24,21,33968.023316000006
2019,2,24,22,33643.632668
2019,2,24,23,33824.898627999995
2019,2,24,24,34562.896549
2019,2,25,1,36595.559391
2019,2,25,2,38392.052275
2019,2,25,3,38708.642343
2019,2,25,4,38116.470031
2019,2,25,5,36685.817737
2019,2,25,6,35093.023862
2019,2,25,7,34185.46348
2019,2,25,8,33921.476437
2019,2,25,9,34058.780117
2019,2,25,10,34693.559926
2019,2,25,11,36086.107382999995
2019,2,25,12,39157.562629
2019,2,25,13,43556.771724
2019,2,25,14,44628.788797
2019,2,25,15,43345.052454000004
2019,2,25,16,42241.791234
2019,2,25,17,41140.840172000004
2019,2,25,18,39898.63598
2019,2,25,19,38737.485967
2019,2,25,20,37961.022856999996
2019,2,25,21,37300.372901
2019,2,25,22,36792.945589999996
2019,2,25,23,36952.968776999995
2019,2,25,24,37547.940067
2019,2,26,1,39224.56906
2019,2,26,2,40412.537243
2019,2,26,3,40043.534765
2019,2,26,4,38671.182581
2019,2,26,5,36357.737312
2019,2,26,6,34081.33208
2019,2,26,7,32580.245123
2019,2,26,8,31856.754932999997
2019,2,26,9,31539.615777999996
2019,2,26,10,31567.127352999996
2019,2,26,11,32361.262705
2019,2,26,12,34638.780661000004
2019,2,26,13,38158.835327999994
2019,2,26,14,39124.986212
2019,2,26,15,38832.244414
2019,2,26,16,38580.147581
2019,2,26,17,38538.8257
2019,2,26,18,38253.804872
2019,2,26,19,37855.255395
2019,2,26,20,37618.279882
2019,2,26,21,37331.797175
2019,2,26,22,37196.823083999996
2019,2,26,23,37547.259712
2019,2,26,24,38212.349293
2019,2,27,1,39372.249858999996
2019,2,27,2,39742.2009
2019,2,27,3,39055.159868
2019,2,27,4,37501.723384
2019,2,27,5,35157.768928
2019,2,27,6,32798.462416
2019,2,27,7,31189.339725
2019,2,27,8,30245.324245
2019,2,27,9,29788.142729000003
2019,2,27,10,29730.249286000002
2019,2,27,11,30422.615792
2019,2,27,12,32615.119172000002
2019,2,27,13,36235.855188
2019,2,27,14,37249.889255
2019,2,27,15,37209.420436
2019,2,27,16,37490.241499
2019,2,27,17,37638.986503
2019,2,27,18,37732.8658
2019,2,27,19,37727.206914
2019,2,27,20,37914.659575
2019,2,27,21,38257.695924
2019,2,27,22,38677.668246
2019,2,27,23,39552.690910000005
2019,2,27,24,40551.624736
2019,2,28,1,42099.804814999996
2019,2,28,2,43077.258004
2019,2,28,3,42908.987068
2019,2,28,4,41908.591709
2019,2,28,5,39882.627939
2019,2,28,6,37735.053814
2019,2,28,7,36495.38565
2019,2,28,8,35913.011629
2019,2,28,9,35797.936248000005
2019,2,28,10,36039.151779
2019,2,28,11,37041.008363
2019,2,28,12,39677.194518000004
2019,2,28,13,43784.968897000006
2019,2,28,14,45429.839787
2019,2,28,15,45680.446702999994
2019,2,28,16,46117.718969
2019,2,28,17,46445.151424
2019,2,28,18,46346.188962
2019,2,28,19,45813.367439
2019,2,28,20,45394.822307999995
2019,2,28,21,44763.401926
2019,2,28,22,44201.789831
2019,2,28,23,44428.866174
2019,2,28,24,45267.807563
2019,3,1,1,47054.615369
2019,3,1,2,47824.896820999995
2019,3,1,3,47383.327878
2019,3,1,4,45943.791635
2019,3,1,5,43477.63684
2019,3,1,6,41161.220543
2019,3,1,7,39570.871322000006
2019,3,1,8,38699.009113
2019,3,1,9,38302.000184
2019,3,1,10,38401.437131
2019,3,1,11,39297.876361
2019,3,1,12,41722.647328
2019,3,1,13,45320.854601
2019,3,1,14,46218.515338
2019,3,1,15,45807.153179
2019,3,1,16,45491.705575
2019,3,1,17,44896.049834
2019,3,1,18,43911.893083999996
2019,3,1,19,42402.089321
2019,3,1,20,41332.775822
2019,3,1,21,40650.856062
2019,3,1,22,40381.493607
2019,3,1,23,40559.013907
2019,3,1,24,40974.244827999995
2019,3,2,1,41811.801814
2019,3,2,2,41912.785785
2019,3,2,3,41288.093683
2019,3,2,4,40289.867751
2019,3,2,5,38657.030605
2019,3,2,6,36848.461987
2019,3,2,7,35346.359687000004
2019,3,2,8,34403.566388
2019,3,2,9,33953.485006
2019,3,2,10,33914.1001
2019,3,2,11,34287.429039999995
2019,3,2,12,35346.409295
2019,3,2,13,36956.827603
2019,3,2,14,38443.113851999995
2019,3,2,15,40065.519665
2019,3,2,16,41130.640826
2019,3,2,17,41549.146172
2019,3,2,18,41504.163753
2019,3,2,19,41055.936703
2019,3,2,20,40743.183426999996
2019,3,2,21,40506.710439999995
2019,3,2,22,40450.854032999996
2019,3,2,23,40554.11733
2019,3,2,24,41048.054793
2019,3,3,1,41847.698535
2019,3,3,2,41963.485820999995
2019,3,3,3,41202.479099000004
2019,3,3,4,40157.446351
2019,3,3,5,38749.277694
2019,3,3,6,37165.896612000004
2019,3,3,7,35921.845717000004
2019,3,3,8,35026.831566
2019,3,3,9,34653.469118
2019,3,3,10,34579.174587
2019,3,3,11,34990.023393999996
2019,3,3,12,35840.630158
2019,3,3,13,37307.523582
2019,3,3,14,38917.030668
2019,3,3,15,40903.582608
2019,3,3,16,42728.237838
2019,3,3,17,43930.582511
2019,3,3,18,44393.066712
2019,3,3,19,44366.108218
2019,3,3,20,44006.13595
2019,3,3,21,43569.661082
2019,3,3,22,43732.69651
2019,3,3,23,44396.395133
2019,3,3,24,45885.67174
2019,3,4,1,48375.888247
2019,3,4,2,50346.084872
2019,3,4,3,50668.737779
2019,3,4,4,50037.682612
2019,3,4,5,48255.575305
2019,3,4,6,46630.798828
2019,3,4,7,45657.926786
2019,3,4,8,45390.281857999995
2019,3,4,9,45706.230542000005
2019,3,4,10,46607.218583999995
2019,3,4,11,48553.322317
2019,3,4,12,52097.491935000005
2019,3,4,13,56990.926169000006
2019,3,4,14,58672.645881
2019,3,4,15,58462.9817
2019,3,4,16,58358.244812
2019,3,4,17,57873.81189
2019,3,4,18,56797.259801
2019,3,4,19,55516.747457000005
2019,3,4,20,54516.716992999995
2019,3,4,21,53543.614094
2019,3,4,22,52650.612433999995
2019,3,4,23,53125.361632
2019,3,4,24,54539.644675
2019,3,5,1,57094.276959
2019,3,5,2,58542.031929
2019,3,5,3,58047.536725
2019,3,5,4,56648.681951
2019,3,5,5,54045.460991
2019,3,5,6,51891.92103
2019,3,5,7,50762.055392
2019,3,5,8,50603.358835
2019,3,5,9,50883.53648
2019,3,5,10,51568.391959
2019,3,5,11,53192.037856
2019,3,5,12,56343.508592
2019,3,5,13,60300.176232000005
2019,3,5,14,60652.15015
2019,3,5,15,58408.996170000006
2019,3,5,16,56155.411965
2019,3,5,17,53896.48177200001
2019,3,5,18,51507.293275
2019,3,5,19,49001.039952
2019,3,5,20,46847.273015
2019,3,5,21,44804.106185000004
2019,3,5,22,43676.710764999996
2019,3,5,23,43649.168715
2019,3,5,24,44900.681737
2019,3,6,1,47921.063124
2019,3,6,2,50424.782656999996
2019,3,6,3,50845.6824
2019,3,6,4,50117.079483999994
2019,3,6,5,48201.240067
2019,3,6,6,46677.628120999994
2019,3,6,7,45938.851206
2019,3,6,8,45881.901676
2019,3,6,9,46290.079157
2019,3,6,10,47112.508433999996
2019,3,6,11,48750.342488
2019,3,6,12,51976.605573
2019,3,6,13,56213.711073
2019,3,6,14,55956.334392
2019,3,6,15,52391.902602999995
2019,3,6,16,49472.927226
2019,3,6,17,47089.395895
2019,3,6,18,44867.098031
2019,3,6,19,42779.035127999996
2019,3,6,20,41392.528514
2019,3,6,21,40076.863799
2019,3,6,22,39451.446336
2019,3,6,23,39763.251419
2019,3,6,24,40766.937119
2019,3,7,1,42977.63562
2019,3,7,2,44420.61898
2019,3,7,3,44381.211509
2019,3,7,4,43203.375692
2019,3,7,5,40753.962685000006
2019,3,7,6,38479.039194
2019,3,7,7,36939.935931
2019,3,7,8,36172.134925
2019,3,7,9,35771.993487
2019,3,7,10,35764.906379
2019,3,7,11,36580.155069
2019,3,7,12,38917.526021
2019,3,7,13,42477.443935
2019,3,7,14,42930.350176
2019,3,7,15,41916.729908
2019,3,7,16,41039.545047
2019,3,7,17,39976.507295999996
2019,3,7,18,38771.614756
2019,3,7,19,37744.352176
