Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar capacity
2018,10,2,24,0.369353042
2018,10,3,1,0.021887294
2018,10,3,2,0
2018,10,3,3,0
2018,10,3,4,0
2018,10,3,5,0
2018,10,3,6,0
2018,10,3,7,0
2018,10,3,8,0
2018,10,3,9,0
2018,10,3,10,0
2018,10,3,11,0
2018,10,3,12,0
2018,10,3,13,0
2018,10,3,14,0.121854678
2018,10,3,15,0.513038861
2018,10,3,16,0.65552498
2018,10,3,17,0.702391833
2018,10,3,18,0.699390032
2018,10,3,19,0.687243084
2018,10,3,20,0.687979329
2018,10,3,21,0.694055765
2018,10,3,22,0.676522251
2018,10,3,23,0.593622874
2018,10,3,24,0.407746626
2018,10,4,1,0.01893452
2018,10,4,2,0
2018,10,4,3,0
2018,10,4,4,0
2018,10,4,5,0
2018,10,4,6,0
2018,10,4,7,0
2018,10,4,8,0
2018,10,4,9,0
2018,10,4,10,0
2018,10,4,11,0
2018,10,4,12,0
2018,10,4,13,0
2018,10,4,14,0.128229607
2018,10,4,15,0.491149259
2018,10,4,16,0.637062987
2018,10,4,17,0.679706721
2018,10,4,18,0.682437912
2018,10,4,19,0.671704628
2018,10,4,20,0.661416175
2018,10,4,21,0.63032932
2018,10,4,22,0.564229064
2018,10,4,23,0.475270713
2018,10,4,24,0.304319804
2018,10,5,1,0.015349502
2018,10,5,2,0
2018,10,5,3,0
2018,10,5,4,0
2018,10,5,5,0
2018,10,5,6,0
2018,10,5,7,0
2018,10,5,8,0
2018,10,5,9,0
2018,10,5,10,0
2018,10,5,11,0
2018,10,5,12,0
2018,10,5,13,0
2018,10,5,14,0.122649181
2018,10,5,15,0.517920637
2018,10,5,16,0.689520891
2018,10,5,17,0.707336238
2018,10,5,18,0.687311806
2018,10,5,19,0.665555055
2018,10,5,20,0.652367186
2018,10,5,21,0.631043561
2018,10,5,22,0.579373868
2018,10,5,23,0.493068438
2018,10,5,24,0.301433609
2018,10,6,1,0.012073995
2018,10,6,2,0
2018,10,6,3,0
2018,10,6,4,0
2018,10,6,5,0
2018,10,6,6,0
2018,10,6,7,0
2018,10,6,8,0
2018,10,6,9,0
2018,10,6,10,0
2018,10,6,11,0
2018,10,6,12,0
2018,10,6,13,0
2018,10,6,14,0.079342601
2018,10,6,15,0.317896987
2018,10,6,16,0.445268866
2018,10,6,17,0.482623675
2018,10,6,18,0.491569538
2018,10,6,19,0.497921152
2018,10,6,20,0.493049617
2018,10,6,21,0.451905201
2018,10,6,22,0.375391548
2018,10,6,23,0.278663266
2018,10,6,24,0.166482189
2018,10,7,1,0.00874924
2018,10,7,2,0
2018,10,7,3,0
2018,10,7,4,0
2018,10,7,5,0
2018,10,7,6,0
2018,10,7,7,0
2018,10,7,8,0
2018,10,7,9,0
2018,10,7,10,0
2018,10,7,11,0
2018,10,7,12,0
2018,10,7,13,0
2018,10,7,14,0.026202631
2018,10,7,15,0.173487207
2018,10,7,16,0.239566239
2018,10,7,17,0.284945517
2018,10,7,18,0.322560994
2018,10,7,19,0.365476305
2018,10,7,20,0.373575941
2018,10,7,21,0.345995153
2018,10,7,22,0.31364688
2018,10,7,23,0.254207158
2018,10,7,24,0.181842326
2018,10,8,1,0.005877979
2018,10,8,2,0
2018,10,8,3,0
2018,10,8,4,0
2018,10,8,5,0
2018,10,8,6,0
2018,10,8,7,0
2018,10,8,8,0
2018,10,8,9,0
2018,10,8,10,0
2018,10,8,11,0
2018,10,8,12,0
2018,10,8,13,0
2018,10,8,14,0.072392687
2018,10,8,15,0.443875455
2018,10,8,16,0.639006228
2018,10,8,17,0.692563896
2018,10,8,18,0.697340316
2018,10,8,19,0.69371365
2018,10,8,20,0.696141099
2018,10,8,21,0.699877594
2018,10,8,22,0.678853253
2018,10,8,23,0.58132205
2018,10,8,24,0.353055657
2018,10,9,1,0.00452209
2018,10,9,2,0
2018,10,9,3,0
2018,10,9,4,0
2018,10,9,5,0
2018,10,9,6,0
2018,10,9,7,0
2018,10,9,8,0
2018,10,9,9,0
2018,10,9,10,0
2018,10,9,11,0
2018,10,9,12,0
2018,10,9,13,0
2018,10,9,14,0.05918471
2018,10,9,15,0.436905009
2018,10,9,16,0.662594681
2018,10,9,17,0.718681859
2018,10,9,18,0.707980193
2018,10,9,19,0.689653228
2018,10,9,20,0.676879611
2018,10,9,21,0.672885357
2018,10,9,22,0.678196207
2018,10,9,23,0.63692692
2018,10,9,24,0.44400448
2018,10,10,1,0.005940975
2018,10,10,2,0
2018,10,10,3,0
2018,10,10,4,0
2018,10,10,5,0
2018,10,10,6,0
2018,10,10,7,0
2018,10,10,8,0
2018,10,10,9,0
2018,10,10,10,0
2018,10,10,11,0
2018,10,10,12,0
2018,10,10,13,0
2018,10,10,14,0.065532411
2018,10,10,15,0.649433373
2018,10,10,16,0.793338752
2018,10,10,17,0.793225355
2018,10,10,18,0.771765879
2018,10,10,19,0.752593839
2018,10,10,20,0.749819199
2018,10,10,21,0.757055525
2018,10,10,22,0.766662919
2018,10,10,23,0.723176368
2018,10,10,24,0.486658404
2018,10,11,1,0.004409821
2018,10,11,2,0
2018,10,11,3,0
2018,10,11,4,0
2018,10,11,5,0
2018,10,11,6,0
2018,10,11,7,0
2018,10,11,8,0
2018,10,11,9,0
2018,10,11,10,0
2018,10,11,11,0
2018,10,11,12,0
2018,10,11,13,0
2018,10,11,14,0.050854895
2018,10,11,15,0.413525404
2018,10,11,16,0.579261079
2018,10,11,17,0.625029669
2018,10,11,18,0.631598861
2018,10,11,19,0.619322666
2018,10,11,20,0.594122322
2018,10,11,21,0.538800049
2018,10,11,22,0.408994018
2018,10,11,23,0.261848844
2018,10,11,24,0.105996054
2018,10,12,1,0.002557846
2018,10,12,2,0
2018,10,12,3,0
2018,10,12,4,0
2018,10,12,5,0
2018,10,12,6,0
2018,10,12,7,0
2018,10,12,8,0
2018,10,12,9,0
2018,10,12,10,0
2018,10,12,11,0
2018,10,12,12,0
2018,10,12,13,0
2018,10,12,14,0.038832298
2018,10,12,15,0.313264652
2018,10,12,16,0.517256986
2018,10,12,17,0.610315938
2018,10,12,18,0.649448731
2018,10,12,19,0.657929116
2018,10,12,20,0.655221666
2018,10,12,21,0.645284667
2018,10,12,22,0.589487536
2018,10,12,23,0.433613123
2018,10,12,24,0.230287831
2018,10,13,1,0.001172669
2018,10,13,2,0
2018,10,13,3,0
2018,10,13,4,0
2018,10,13,5,0
2018,10,13,6,0
2018,10,13,7,0
2018,10,13,8,0
2018,10,13,9,0
2018,10,13,10,0
2018,10,13,11,0
2018,10,13,12,0
2018,10,13,13,0
2018,10,13,14,0.03580262
2018,10,13,15,0.361037497
2018,10,13,16,0.576757605
2018,10,13,17,0.676599327
2018,10,13,18,0.688033765
2018,10,13,19,0.688081353
2018,10,13,20,0.696137793
2018,10,13,21,0.713004321
2018,10,13,22,0.725104089
2018,10,13,23,0.661792646
2018,10,13,24,0.442124844
2018,10,14,1,0.002444737
2018,10,14,2,0
2018,10,14,3,0
2018,10,14,4,0
2018,10,14,5,0
2018,10,14,6,0
2018,10,14,7,0
2018,10,14,8,0
2018,10,14,9,0
2018,10,14,10,0
2018,10,14,11,0
2018,10,14,12,0
2018,10,14,13,0
2018,10,14,14,0.042111103
2018,10,14,15,0.478733958
2018,10,14,16,0.67157085
2018,10,14,17,0.716698766
2018,10,14,18,0.716546546
2018,10,14,19,0.707179624
2018,10,14,20,0.705588664
2018,10,14,21,0.721661507
2018,10,14,22,0.736206488
2018,10,14,23,0.685656383
2018,10,14,24,0.448150959
2018,10,15,1,0.001873924
2018,10,15,2,0
2018,10,15,3,0
2018,10,15,4,0
2018,10,15,5,0
2018,10,15,6,0
2018,10,15,7,0
2018,10,15,8,0
2018,10,15,9,0
2018,10,15,10,0
2018,10,15,11,0
2018,10,15,12,0
2018,10,15,13,0
2018,10,15,14,0.033108532
2018,10,15,15,0.322669177
2018,10,15,16,0.493409995
2018,10,15,17,0.56517068
2018,10,15,18,0.591776039
2018,10,15,19,0.592452916
2018,10,15,20,0.580048575
2018,10,15,21,0.560201821
2018,10,15,22,0.528858607
2018,10,15,23,0.435334943
2018,10,15,24,0.242930915
2018,10,16,1,0.001489332
2018,10,16,2,0
2018,10,16,3,0
2018,10,16,4,0
2018,10,16,5,0
2018,10,16,6,0
2018,10,16,7,0
2018,10,16,8,0
2018,10,16,9,0
2018,10,16,10,0
2018,10,16,11,0
2018,10,16,12,0
2018,10,16,13,0
2018,10,16,14,0.02347656
2018,10,16,15,0.214578191
2018,10,16,16,0.349866628
2018,10,16,17,0.38712764
2018,10,16,18,0.409445424
2018,10,16,19,0.428624659
2018,10,16,20,0.434876034
2018,10,16,21,0.411932038
2018,10,16,22,0.360360749
2018,10,16,23,0.268265449
2018,10,16,24,0.121267428
2018,10,17,1,0.000906754
2018,10,17,2,0
2018,10,17,3,0
2018,10,17,4,0
2018,10,17,5,0
2018,10,17,6,0
2018,10,17,7,0
2018,10,17,8,0
2018,10,17,9,0
2018,10,17,10,0
2018,10,17,11,0
2018,10,17,12,0
2018,10,17,13,0
2018,10,17,14,0.005769889
2018,10,17,15,0.102247282
2018,10,17,16,0.204353644
2018,10,17,17,0.279713114
2018,10,17,18,0.331444702
2018,10,17,19,0.359140366
2018,10,17,20,0.359624553
2018,10,17,21,0.330537745
2018,10,17,22,0.285215453
2018,10,17,23,0.213279414
2018,10,17,24,0.103026569
2018,10,18,1,0.000594888
2018,10,18,2,0
2018,10,18,3,0
2018,10,18,4,0
2018,10,18,5,0
2018,10,18,6,0
2018,10,18,7,0
2018,10,18,8,0
2018,10,18,9,0
2018,10,18,10,0
2018,10,18,11,0
2018,10,18,12,0
2018,10,18,13,0
2018,10,18,14,0.009189076
2018,10,18,15,0.112237104
2018,10,18,16,0.226950525
2018,10,18,17,0.282563133
2018,10,18,18,0.306655705
2018,10,18,19,0.314022154
2018,10,18,20,0.303918617
2018,10,18,21,0.286589912
2018,10,18,22,0.259404693
2018,10,18,23,0.212544069
2018,10,18,24,0.100623091
2018,10,19,1,0.000440016
2018,10,19,2,0
2018,10,19,3,0
2018,10,19,4,0
2018,10,19,5,0
2018,10,19,6,0
2018,10,19,7,0
2018,10,19,8,0
2018,10,19,9,0
2018,10,19,10,0
2018,10,19,11,0
2018,10,19,12,0
2018,10,19,13,0
2018,10,19,14,0.004906414
2018,10,19,15,0.122019011
2018,10,19,16,0.246365195
2018,10,19,17,0.314603113
2018,10,19,18,0.361328967
2018,10,19,19,0.384246672
2018,10,19,20,0.393392444
2018,10,19,21,0.372483447
2018,10,19,22,0.307390286
2018,10,19,23,0.24257718
2018,10,19,24,0.129800958
2018,10,20,1,0.000308995
2018,10,20,2,0
2018,10,20,3,0
2018,10,20,4,0
2018,10,20,5,0
2018,10,20,6,0
2018,10,20,7,0
2018,10,20,8,0
2018,10,20,9,0
2018,10,20,10,0
2018,10,20,11,0
2018,10,20,12,0
2018,10,20,13,0
2018,10,20,14,0.004048433
2018,10,20,15,0.190812247
2018,10,20,16,0.343830157
2018,10,20,17,0.414377749
2018,10,20,18,0.463744366
2018,10,20,19,0.48869797
2018,10,20,20,0.500994937
2018,10,20,21,0.497658654
2018,10,20,22,0.488034154
2018,10,20,23,0.428615659
2018,10,20,24,0.264329286
2018,10,21,1,0.000340072
2018,10,21,2,0
2018,10,21,3,0
2018,10,21,4,0
2018,10,21,5,0
2018,10,21,6,0
2018,10,21,7,0
2018,10,21,8,0
2018,10,21,9,0
2018,10,21,10,0
2018,10,21,11,0
2018,10,21,12,0
2018,10,21,13,0
2018,10,21,14,0.013585679
2018,10,21,15,0.314119039
2018,10,21,16,0.506022431
2018,10,21,17,0.589517396
2018,10,21,18,0.618728031
2018,10,21,19,0.62034235
2018,10,21,20,0.628901337
2018,10,21,21,0.644529734
2018,10,21,22,0.648759266
2018,10,21,23,0.591480319
2018,10,21,24,0.377588013
2018,10,22,1,0.000419448
2018,10,22,2,0
2018,10,22,3,0
2018,10,22,4,0
2018,10,22,5,0
2018,10,22,6,0
2018,10,22,7,0
2018,10,22,8,0
2018,10,22,9,0
2018,10,22,10,0
2018,10,22,11,0
2018,10,22,12,0
2018,10,22,13,0
2018,10,22,14,0.005931188
2018,10,22,15,0.289622113
2018,10,22,16,0.454378922
2018,10,22,17,0.53918136
2018,10,22,18,0.577653516
2018,10,22,19,0.593972352
2018,10,22,20,0.604869186
2018,10,22,21,0.60203359
2018,10,22,22,0.566562686
2018,10,22,23,0.475730499
2018,10,22,24,0.247461236
2018,10,23,1,0.000320073
2018,10,23,2,0
2018,10,23,3,0
2018,10,23,4,0
2018,10,23,5,0
2018,10,23,6,0
2018,10,23,7,0
2018,10,23,8,0
2018,10,23,9,0
2018,10,23,10,0
2018,10,23,11,0
2018,10,23,12,0
2018,10,23,13,0
2018,10,23,14,0.007064764
2018,10,23,15,0.174460151
2018,10,23,16,0.33008374
2018,10,23,17,0.391782058
2018,10,23,18,0.425848519
2018,10,23,19,0.439025365
2018,10,23,20,0.435572649
2018,10,23,21,0.407127558
2018,10,23,22,0.34712808
2018,10,23,23,0.239334976
2018,10,23,24,0.108211509
2018,10,24,1,1.90E-05
2018,10,24,2,0
2018,10,24,3,0
2018,10,24,4,0
2018,10,24,5,0
2018,10,24,6,0
2018,10,24,7,0
2018,10,24,8,0
2018,10,24,9,0
2018,10,24,10,0
2018,10,24,11,0
2018,10,24,12,0
2018,10,24,13,0
2018,10,24,14,0.001504099
2018,10,24,15,0.148671975
2018,10,24,16,0.29734245
2018,10,24,17,0.358953752
2018,10,24,18,0.405248012
2018,10,24,19,0.444372376
2018,10,24,20,0.464705418
2018,10,24,21,0.476349884
2018,10,24,22,0.481413324
2018,10,24,23,0.432855752
2018,10,24,24,0.246903307
2018,10,25,1,0.000281319
2018,10,25,2,0
2018,10,25,3,0
2018,10,25,4,0
2018,10,25,5,0
2018,10,25,6,0
2018,10,25,7,0
2018,10,25,8,0
2018,10,25,9,0
2018,10,25,10,0
2018,10,25,11,0
2018,10,25,12,0
2018,10,25,13,0
2018,10,25,14,0.005742676
2018,10,25,15,0.367315783
2018,10,25,16,0.690316845
2018,10,25,17,0.73857966
2018,10,25,18,0.70863994
2018,10,25,19,0.688110983
2018,10,25,20,0.685944258
2018,10,25,21,0.69918557
2018,10,25,22,0.716045349
2018,10,25,23,0.658705018
2018,10,25,24,0.368891042
2018,10,26,1,0.000264185
2018,10,26,2,0
2018,10,26,3,0
2018,10,26,4,0
2018,10,26,5,0
2018,10,26,6,0
2018,10,26,7,0
2018,10,26,8,0
2018,10,26,9,0
2018,10,26,10,0
2018,10,26,11,0
2018,10,26,12,0
2018,10,26,13,0
2018,10,26,14,0.003381144
2018,10,26,15,0.491222534
2018,10,26,16,0.705708284
2018,10,26,17,0.730403513
2018,10,26,18,0.696461569
2018,10,26,19,0.679712732
2018,10,26,20,0.68087894
2018,10,26,21,0.694244462
2018,10,26,22,0.712746438
2018,10,26,23,0.659282892
2018,10,26,24,0.372309
2018,10,27,1,0.000248983
2018,10,27,2,0
2018,10,27,3,0
2018,10,27,4,0
2018,10,27,5,0
2018,10,27,6,0
2018,10,27,7,0
2018,10,27,8,0
2018,10,27,9,0
2018,10,27,10,0
2018,10,27,11,0
2018,10,27,12,0
2018,10,27,13,0
2018,10,27,14,0.002520606
2018,10,27,15,0.532224508
2018,10,27,16,0.730361837
2018,10,27,17,0.738569074
2018,10,27,18,0.698317089
2018,10,27,19,0.680667836
2018,10,27,20,0.680742071
2018,10,27,21,0.696455901
2018,10,27,22,0.720601867
2018,10,27,23,0.670434517
2018,10,27,24,0.344646647
2018,10,28,1,0.000165388
2018,10,28,2,0
2018,10,28,3,0
2018,10,28,4,0
2018,10,28,5,0
2018,10,28,6,0
2018,10,28,7,0
2018,10,28,8,0
2018,10,28,9,0
2018,10,28,10,0
2018,10,28,11,0
2018,10,28,12,0
2018,10,28,13,0
2018,10,28,14,0.001866568
2018,10,28,15,0.537435815
2018,10,28,16,0.734360076
2018,10,28,17,0.739553602
2018,10,28,18,0.700927916
2018,10,28,19,0.681957635
2018,10,28,20,0.681370075
2018,10,28,21,0.694775244
2018,10,28,22,0.717836105
2018,10,28,23,0.665752601
2018,10,28,24,0.382161847
2018,10,29,1,0.000175867
2018,10,29,2,0
2018,10,29,3,0
2018,10,29,4,0
2018,10,29,5,0
2018,10,29,6,0
2018,10,29,7,0
2018,10,29,8,0
2018,10,29,9,0
2018,10,29,10,0
2018,10,29,11,0
2018,10,29,12,0
2018,10,29,13,0
2018,10,29,14,0.001583056
2018,10,29,15,0.539298626
2018,10,29,16,0.719219209
2018,10,29,17,0.727052282
2018,10,29,18,0.690805702
2018,10,29,19,0.669740569
2018,10,29,20,0.66708555
2018,10,29,21,0.677229556
2018,10,29,22,0.697002633
2018,10,29,23,0.620646905
2018,10,29,24,0.335274654
2018,10,30,1,0.000117451
2018,10,30,2,0
2018,10,30,3,0
2018,10,30,4,0
2018,10,30,5,0
2018,10,30,6,0
2018,10,30,7,0
2018,10,30,8,0
2018,10,30,9,0
2018,10,30,10,0
2018,10,30,11,0
2018,10,30,12,0
2018,10,30,13,0
2018,10,30,14,0.00114796
2018,10,30,15,0.234355442
2018,10,30,16,0.472059291
2018,10,30,17,0.592671056
2018,10,30,18,0.607402074
2018,10,30,19,0.595532219
2018,10,30,20,0.57138375
2018,10,30,21,0.537532897
2018,10,30,22,0.462955449
2018,10,30,23,0.337075724
2018,10,30,24,0.143054848
2018,10,31,1,0
2018,10,31,2,0
2018,10,31,3,0
2018,10,31,4,0
2018,10,31,5,0
2018,10,31,6,0
2018,10,31,7,0
2018,10,31,8,0
2018,10,31,9,0
2018,10,31,10,0
2018,10,31,11,0
2018,10,31,12,0
2018,10,31,13,0
2018,10,31,14,7.20E-05
2018,10,31,15,0.062722374
2018,10,31,16,0.140245291
2018,10,31,17,0.190116368
2018,10,31,18,0.245998234
2018,10,31,19,0.298689538
2018,10,31,20,0.311664116
2018,10,31,21,0.300516399
2018,10,31,22,0.279257863
2018,10,31,23,0.211928148
2018,10,31,24,0.09403492
2018,11,1,1,4.77E-05
2018,11,1,2,0
2018,11,1,3,0
2018,11,1,4,0
2018,11,1,5,0
2018,11,1,6,0
2018,11,1,7,0
2018,11,1,8,0
2018,11,1,9,0
2018,11,1,10,0
2018,11,1,11,0
2018,11,1,12,0
2018,11,1,13,0
2018,11,1,14,0.000796563
2018,11,1,15,0.335673504
2018,11,1,16,0.427845448
2018,11,1,17,0.507705404
2018,11,1,18,0.579430477
2018,11,1,19,0.624332958
2018,11,1,20,0.643873662
2018,11,1,21,0.671281612
2018,11,1,22,0.69887139
2018,11,1,23,0.641166178
2018,11,1,24,0.358796455
2018,11,2,1,6.09E-05
2018,11,2,2,0
2018,11,2,3,0
2018,11,2,4,0
2018,11,2,5,0
2018,11,2,6,0
2018,11,2,7,0
2018,11,2,8,0
2018,11,2,9,0
2018,11,2,10,0
2018,11,2,11,0
2018,11,2,12,0
2018,11,2,13,0
2018,11,2,14,0.00074651
2018,11,2,15,0.455745605
2018,11,2,16,0.701231295
2018,11,2,17,0.727530625
2018,11,2,18,0.704237529
2018,11,2,19,0.685339027
2018,11,2,20,0.684604895
2018,11,2,21,0.697562661
2018,11,2,22,0.727269395
2018,11,2,23,0.633537754
2018,11,2,24,0.348196007
2018,11,3,1,3.62E-05
2018,11,3,2,0
2018,11,3,3,0
2018,11,3,4,0
2018,11,3,5,0
2018,11,3,6,0
2018,11,3,7,0
2018,11,3,8,0
2018,11,3,9,0
2018,11,3,10,0
2018,11,3,11,0
2018,11,3,12,0
2018,11,3,13,0
2018,11,3,14,0.00055792
2018,11,3,15,0.263127558
2018,11,3,16,0.444681465
2018,11,3,17,0.5486395
2018,11,3,18,0.605766583
2018,11,3,19,0.614010503
2018,11,3,20,0.621066087
2018,11,3,21,0.644028563
2018,11,3,22,0.665308796
2018,11,3,23,0.591150151
2018,11,3,24,0.313478444
2018,11,4,1,2.16E-05
2018,11,4,2,0
2018,11,4,3,0
2018,11,4,4,0
2018,11,4,5,0
2018,11,4,6,0
2018,11,4,7,0
2018,11,4,8,0
2018,11,4,9,0
2018,11,4,10,0
2018,11,4,11,0
2018,11,4,12,0
2018,11,4,13,0
2018,11,4,14,0.000655478
2018,11,4,15,0.433555161
2018,11,4,16,0.675839228
2018,11,4,17,0.719939608
2018,11,4,18,0.695458978
2018,11,4,19,0.672347936
2018,11,4,20,0.657817351
2018,11,4,21,0.68188245
2018,11,4,22,0.691457999
2018,11,4,23,0.567227031
2018,11,4,24,0.261580059
2018,11,5,1,1.24E-05
2018,11,5,2,0
2018,11,5,3,0
2018,11,5,4,0
2018,11,5,5,0
2018,11,5,6,0
2018,11,5,7,0
2018,11,5,8,0
2018,11,5,9,0
2018,11,5,10,0
2018,11,5,11,0
2018,11,5,12,0
2018,11,5,13,0
2018,11,5,14,0.000533232
2018,11,5,15,0.432716554
2018,11,5,16,0.678143585
2018,11,5,17,0.714281298
2018,11,5,18,0.675201583
2018,11,5,19,0.654744323
2018,11,5,20,0.656066158
2018,11,5,21,0.673002429
2018,11,5,22,0.70296609
2018,11,5,23,0.634417881
2018,11,5,24,0.293187857
2018,11,6,1,5.42E-06
2018,11,6,2,0
2018,11,6,3,0
2018,11,6,4,0
2018,11,6,5,0
2018,11,6,6,0
2018,11,6,7,0
2018,11,6,8,0
2018,11,6,9,0
2018,11,6,10,0
2018,11,6,11,0
2018,11,6,12,0
2018,11,6,13,0
2018,11,6,14,0.000499517
2018,11,6,15,0.458495098
2018,11,6,16,0.703076405
2018,11,6,17,0.717673884
2018,11,6,18,0.671939291
2018,11,6,19,0.650088377
2018,11,6,20,0.649811605
2018,11,6,21,0.668049519
2018,11,6,22,0.694605147
2018,11,6,23,0.621160491
2018,11,6,24,0.244977751
2018,11,7,1,1.96E-06
2018,11,7,2,0
2018,11,7,3,0
2018,11,7,4,0
2018,11,7,5,0
2018,11,7,6,0
2018,11,7,7,0
2018,11,7,8,0
2018,11,7,9,0
2018,11,7,10,0
2018,11,7,11,0
2018,11,7,12,0
2018,11,7,13,0
2018,11,7,14,0.000335911
2018,11,7,15,0.347598385
2018,11,7,16,0.558311106
2018,11,7,17,0.59156492
2018,11,7,18,0.571189518
2018,11,7,19,0.563697197
2018,11,7,20,0.573302748
2018,11,7,21,0.593152997
2018,11,7,22,0.615721279
2018,11,7,23,0.545869376
2018,11,7,24,0.224618354
2018,11,8,1,0
2018,11,8,2,0
2018,11,8,3,0
2018,11,8,4,0
2018,11,8,5,0
2018,11,8,6,0
2018,11,8,7,0
2018,11,8,8,0
2018,11,8,9,0
2018,11,8,10,0
2018,11,8,11,0
2018,11,8,12,0
2018,11,8,13,0
2018,11,8,14,0.000116733
2018,11,8,15,0.188035523
2018,11,8,16,0.370112866
2018,11,8,17,0.44895327
2018,11,8,18,0.485294882
2018,11,8,19,0.510646115
2018,11,8,20,0.525334405
2018,11,8,21,0.547168692
2018,11,8,22,0.549211231
2018,11,8,23,0.482775596
2018,11,8,24,0.20318089
2018,11,9,1,0
2018,11,9,2,0
2018,11,9,3,0
2018,11,9,4,0
2018,11,9,5,0
2018,11,9,6,0
2018,11,9,7,0
2018,11,9,8,0
2018,11,9,9,0
2018,11,9,10,0
2018,11,9,11,0
2018,11,9,12,0
2018,11,9,13,0
2018,11,9,14,0.000137819
2018,11,9,15,0.22757163
2018,11,9,16,0.474631297
2018,11,9,17,0.594776003
2018,11,9,18,0.61769774
2018,11,9,19,0.610684833
2018,11,9,20,0.608050698
2018,11,9,21,0.61387171
2018,11,9,22,0.610346172
2018,11,9,23,0.514630917
2018,11,9,24,0.220980472
2018,11,10,1,0
2018,11,10,2,0
2018,11,10,3,0
2018,11,10,4,0
2018,11,10,5,0
2018,11,10,6,0
2018,11,10,7,0
2018,11,10,8,0
2018,11,10,9,0
2018,11,10,10,0
2018,11,10,11,0
2018,11,10,12,0
2018,11,10,13,0
2018,11,10,14,0.000270336
2018,11,10,15,0.366376015
2018,11,10,16,0.558217485
2018,11,10,17,0.624543335
2018,11,10,18,0.630931373
2018,11,10,19,0.620367739
2018,11,10,20,0.631685339
2018,11,10,21,0.6672822
2018,11,10,22,0.694901695
2018,11,10,23,0.620217518
2018,11,10,24,0.260563636
2018,11,11,1,0
2018,11,11,2,0
2018,11,11,3,0
2018,11,11,4,0
2018,11,11,5,0
2018,11,11,6,0
2018,11,11,7,0
2018,11,11,8,0
2018,11,11,9,0
2018,11,11,10,0
2018,11,11,11,0
2018,11,11,12,0
2018,11,11,13,0
2018,11,11,14,0.000165032
2018,11,11,15,0.260590705
2018,11,11,16,0.547297738
2018,11,11,17,0.64433939
2018,11,11,18,0.621219095
2018,11,11,19,0.602414394
2018,11,11,20,0.604101666
2018,11,11,21,0.612688111
2018,11,11,22,0.597217524
2018,11,11,23,0.472181487
2018,11,11,24,0.20280301
2018,11,12,1,0
2018,11,12,2,0
2018,11,12,3,0
2018,11,12,4,0
2018,11,12,5,0
2018,11,12,6,0
2018,11,12,7,0
2018,11,12,8,0
2018,11,12,9,0
2018,11,12,10,0
2018,11,12,11,0
2018,11,12,12,0
2018,11,12,13,0
2018,11,12,14,4.16E-05
2018,11,12,15,0.275053541
2018,11,12,16,0.55485019
2018,11,12,17,0.635239223
2018,11,12,18,0.610901818
2018,11,12,19,0.597532993
2018,11,12,20,0.605784259
2018,11,12,21,0.62236066
2018,11,12,22,0.613673142
2018,11,12,23,0.491553708
2018,11,12,24,0.233203267
2018,11,13,1,0
2018,11,13,2,0
2018,11,13,3,0
2018,11,13,4,0
2018,11,13,5,0
2018,11,13,6,0
2018,11,13,7,0
2018,11,13,8,0
2018,11,13,9,0
2018,11,13,10,0
2018,11,13,11,0
2018,11,13,12,0
2018,11,13,13,0
2018,11,13,14,0.000243422
2018,11,13,15,0.55007053
2018,11,13,16,0.762218981
2018,11,13,17,0.748312398
2018,11,13,18,0.728579331
2018,11,13,19,0.708442685
2018,11,13,20,0.708400602
2018,11,13,21,0.721106876
2018,11,13,22,0.74550233
2018,11,13,23,0.668842174
2018,11,13,24,0.20216619
2018,11,14,1,0
2018,11,14,2,0
2018,11,14,3,0
2018,11,14,4,0
2018,11,14,5,0
2018,11,14,6,0
2018,11,14,7,0
2018,11,14,8,0
2018,11,14,9,0
2018,11,14,10,0
2018,11,14,11,0
2018,11,14,12,0
2018,11,14,13,0
2018,11,14,14,0.000172156
2018,11,14,15,0.535939739
2018,11,14,16,0.737460504
2018,11,14,17,0.737716134
2018,11,14,18,0.697762934
2018,11,14,19,0.674597246
2018,11,14,20,0.674375557
2018,11,14,21,0.693417744
2018,11,14,22,0.719592241
2018,11,14,23,0.573750814
2018,11,14,24,0.207770204
2018,11,15,1,0
2018,11,15,2,0
2018,11,15,3,0
2018,11,15,4,0
2018,11,15,5,0
2018,11,15,6,0
2018,11,15,7,0
2018,11,15,8,0
2018,11,15,9,0
2018,11,15,10,0
2018,11,15,11,0
2018,11,15,12,0
2018,11,15,13,0
2018,11,15,14,8.44E-05
2018,11,15,15,0.329864447
2018,11,15,16,0.545268636
2018,11,15,17,0.626696263
2018,11,15,18,0.617118236
2018,11,15,19,0.60170513
2018,11,15,20,0.605394037
2018,11,15,21,0.623253055
2018,11,15,22,0.633883801
2018,11,15,23,0.535620641
2018,11,15,24,0.192050415
2018,11,16,1,0
2018,11,16,2,0
2018,11,16,3,0
2018,11,16,4,0
2018,11,16,5,0
2018,11,16,6,0
2018,11,16,7,0
2018,11,16,8,0
2018,11,16,9,0
2018,11,16,10,0
2018,11,16,11,0
2018,11,16,12,0
2018,11,16,13,0
2018,11,16,14,8.30E-05
2018,11,16,15,0.41731832
